session_id,mac,ip,device_id,username,auth_method,endpoint_profile,location,vlan,session_start,session_end,sgt
S00006148,6a:a6:2f:8a:fe:e1,10.4.20.14,D006148,aflores6147,DOT1X,Workstation,SW094/Gi1/0/48,20,2025-12-10 13:26:45+00:00,2025-12-10 17:40:16.742680533+00:00,0
S00006149,5e:eb:fc:7e:44:0e,10.5.40.34,D006149,sanderson6148,MAB,Workstation,SW004/Gi1/0/41,40,2025-12-10 11:55:44+00:00,2025-12-10 15:39:41.695618251+00:00,0
S00006150,56:0c:27:2c:da:63,10.9.60.46,D006150,tlewis6149,DOT1X,CorporateLaptop,SW093/Gi1/0/14,60,2025-12-10 13:45:00+00:00,2025-12-10 16:18:51.997731901+00:00,0
S00006151,ae:89:bb:cc:be:a3,10.10.60.218,D006151,athomas6150,DOT1X,Workstation,SW024/Gi1/0/47,60,2025-12-10 15:35:21+00:00,2025-12-10 18:50:47.363549073+00:00,0
S00006152,e2:a3:53:58:70:0a,10.7.20.163,D006152,cclark6151,DOT1X,CorporateLaptop,SW080/Gi1/0/18,20,2025-12-10 15:53:18+00:00,2025-12-10 20:52:15.014240206+00:00,0
S00006153,de:f5:9d:59:b0:66,10.8.40.80,D006153,twilson6152,MAB,Workstation,SW062/Gi1/0/4,40,2025-12-10 09:59:42+00:00,2025-12-10 13:45:29.811008577+00:00,0
S00006154,16:5a:6e:67:cb:08,10.5.50.200,D006154,aking6153,MAB,CorporateLaptop,SW076/Gi1/0/26,50,2025-12-10 09:46:09+00:00,2025-12-10 15:19:56.208469813+00:00,0
S00006155,ea:09:85:59:1b:91,10.10.50.244,D006155,msanchez6154,DOT1X,Workstation,SW012/Gi1/0/46,50,2025-12-10 09:26:53+00:00,2025-12-10 13:15:33.368727803+00:00,0
S00006156,1a:d3:78:7c:4b:21,10.4.10.114,D006156,alopez6155,DOT1X,CorporateLaptop,SW063/Gi1/0/1,10,2025-12-10 13:15:07+00:00,2025-12-10 16:40:55.969992071+00:00,0
S00006157,8a:67:bf:83:bf:67,10.7.60.198,D006157,mhill6156,MAB,CorporateLaptop,SW098/Gi1/0/1,60,2025-12-10 12:46:30+00:00,2025-12-10 18:38:28.852345615+00:00,0
S00006158,1e:a8:33:8e:ca:af,10.5.60.192,D006158,olewis6157,MAB,CorporateLaptop,SW082/Gi1/0/1,60,2025-12-10 10:26:46+00:00,2025-12-10 16:48:08.005249750+00:00,0
S00006159,ca:02:6e:54:82:98,10.5.40.74,D006159,rmoore6158,DOT1X,Workstation,SW082/Gi1/0/41,40,2025-12-10 09:16:01+00:00,2025-12-10 16:47:03.461617933+00:00,0
S00006160,3e:93:b4:b6:0f:b9,10.2.30.243,D006160,jgarcia6159,MAB,CorporateLaptop,SW018/Gi1/0/12,30,2025-12-10 10:26:07+00:00,2025-12-10 15:49:43.010925062+00:00,0
S00006161,a6:b5:3b:9d:e6:a8,10.9.50.235,D006161,shill6160,DOT1X,CorporateLaptop,SW028/Gi1/0/24,50,2025-12-10 09:13:53+00:00,2025-12-10 16:55:01.823865390+00:00,0
S00006162,86:d6:30:6f:0c:38,10.9.20.176,D006162,ewalker6161,MAB,CorporateLaptop,SW084/Gi1/0/4,20,2025-12-10 14:51:10+00:00,2025-12-10 18:09:03.260439928+00:00,0
S00006163,1a:30:9d:1b:3d:eb,10.7.20.242,D006163,aclark6162,MAB,Workstation,SW040/Gi1/0/46,20,2025-12-10 11:52:20+00:00,2025-12-10 17:02:39.586745609+00:00,0
S00006164,46:ef:1d:b5:fb:bb,10.8.60.116,D006164,aking6163,DOT1X,Workstation,SW059/Gi1/0/37,60,2025-12-10 15:07:23+00:00,2025-12-10 19:53:31.657469116+00:00,0
S00006165,ca:f4:9d:72:27:48,10.6.30.178,D006165,nharris6164,MAB,Workstation,SW017/Gi1/0/28,30,2025-12-10 15:07:52+00:00,2025-12-10 21:17:16.361869654+00:00,0
S00006166,12:92:71:76:8b:eb,10.10.50.161,D006166,emartinez6165,DOT1X,Workstation,SW081/Gi1/0/42,50,2025-12-10 10:09:06+00:00,2025-12-10 13:32:29.481905888+00:00,0
S00006167,c6:5f:e9:dd:f3:2d,10.8.30.153,D006167,rmartinez6166,DOT1X,Workstation,SW043/Gi1/0/10,30,2025-12-10 08:55:09+00:00,2025-12-10 11:42:02.071604713+00:00,0
S00006168,92:ce:fa:4c:45:97,10.7.50.83,D006168,abrown6167,MAB,CorporateLaptop,SW049/Gi1/0/20,50,2025-12-10 12:47:11+00:00,2025-12-10 17:25:05.511780764+00:00,0
S00006169,a2:48:57:b8:9f:16,10.3.50.94,D006169,mwilliams6168,MAB,CorporateLaptop,SW097/Gi1/0/47,50,2025-12-10 09:04:48+00:00,2025-12-10 15:09:53.322689160+00:00,0
S00006170,92:94:c0:48:ca:75,10.5.40.32,D006170,crobinson6169,DOT1X,CorporateLaptop,SW065/Gi1/0/25,40,2025-12-10 13:55:17+00:00,2025-12-10 20:13:45.544782651+00:00,0
S00006171,96:bc:7d:ac:50:f9,10.8.30.129,D006171,rwright6170,MAB,Workstation,SW043/Gi1/0/15,30,2025-12-10 13:26:05+00:00,2025-12-10 19:28:44.527240186+00:00,0
S00006172,ca:05:b3:02:92:d3,10.9.50.44,D006172,omiller6171,DOT1X,Workstation,SW035/Gi1/0/30,50,2025-12-10 10:42:52+00:00,2025-12-10 16:36:04.102358776+00:00,0
S00006173,52:be:b1:50:81:b1,10.4.20.130,D006173,athompson6172,DOT1X,CorporateLaptop,SW063/Gi1/0/45,20,2025-12-10 12:02:32+00:00,2025-12-10 15:00:06.370507883+00:00,0
S00006174,92:8b:70:1b:34:aa,10.2.20.115,D006174,ejones6173,DOT1X,CorporateLaptop,SW041/Gi1/0/5,20,2025-12-10 09:13:54+00:00,2025-12-10 15:58:53.635977784+00:00,0
S00006175,9a:81:e8:53:7d:b2,10.2.10.42,D006175,dtaylor6174,MAB,Workstation,SW023/Gi1/0/48,10,2025-12-10 09:51:08+00:00,2025-12-10 15:12:49.427028047+00:00,0
S00006176,a6:54:f3:cb:49:2d,10.9.40.77,D006176,tyoung6175,MAB,CorporateLaptop,SW037/Gi1/0/23,40,2025-12-10 14:31:52+00:00,2025-12-10 16:56:25.917241214+00:00,0
S00006177,4a:69:60:19:0d:a6,10.9.40.222,D006177,qallen6176,DOT1X,Workstation,SW028/Gi1/0/5,40,2025-12-10 10:52:53+00:00,2025-12-10 14:24:44.294914939+00:00,0
S00006178,b2:e1:4e:d7:8b:84,10.3.30.20,D006178,anguyen6177,MAB,Workstation,SW078/Gi1/0/47,30,2025-12-10 12:11:01+00:00,2025-12-10 15:46:45.304928771+00:00,0
S00006179,26:29:df:ad:b7:f8,10.8.50.60,D006179,dgonzalez6178,DOT1X,CorporateLaptop,SW050/Gi1/0/28,50,2025-12-10 14:30:08+00:00,2025-12-10 17:17:57.092944071+00:00,0
S00006180,8a:27:48:d2:4c:da,10.5.30.100,D006180,lnguyen6179,MAB,Workstation,SW020/Gi1/0/10,30,2025-12-10 10:13:20+00:00,2025-12-10 13:04:07.398409876+00:00,0
S00006181,aa:77:64:4e:23:b0,10.8.20.186,D006181,eyoung6180,MAB,CorporateLaptop,SW014/Gi1/0/9,20,2025-12-10 11:56:11+00:00,2025-12-10 19:17:02.641590804+00:00,0
S00006182,da:75:47:5f:7d:80,10.9.10.214,D006182,jwilson6181,MAB,CorporateLaptop,SW095/Gi1/0/5,10,2025-12-10 08:13:14+00:00,2025-12-10 12:55:07.170002387+00:00,0
S00006183,0a:58:68:be:ce:83,10.9.60.195,D006183,mwilson6182,DOT1X,CorporateLaptop,SW092/Gi1/0/26,60,2025-12-10 08:53:51+00:00,2025-12-10 13:22:59.826936414+00:00,0
S00006184,c6:1d:28:0a:38:e8,10.8.50.29,D006184,pjones6183,DOT1X,Workstation,SW086/Gi1/0/14,50,2025-12-10 14:51:45+00:00,2025-12-10 21:43:23.201701662+00:00,0
S00006185,96:ab:ce:1c:cc:89,10.5.30.99,D006185,storres6184,DOT1X,Workstation,SW076/Gi1/0/16,30,2025-12-10 14:29:06+00:00,2025-12-10 18:40:09.529236534+00:00,0
S00006186,26:a3:88:61:c8:35,10.4.20.226,D006186,jrodriguez6185,DOT1X,CorporateLaptop,SW088/Gi1/0/27,20,2025-12-10 11:33:31+00:00,2025-12-10 15:28:00.133890103+00:00,0
S00006187,4e:ec:61:ec:ac:93,10.4.40.186,D006187,chernandez6186,DOT1X,Workstation,SW066/Gi1/0/47,40,2025-12-10 11:19:49+00:00,2025-12-10 14:33:50.625550662+00:00,0
S00006188,82:97:25:93:f5:f1,10.4.30.48,D006188,ataylor6187,DOT1X,Workstation,SW094/Gi1/0/42,30,2025-12-10 12:26:14+00:00,2025-12-10 14:57:44.325857157+00:00,0
S00006189,8a:0e:e6:ee:0c:ac,10.4.30.106,D006189,egarcia6188,DOT1X,Workstation,SW094/Gi1/0/6,30,2025-12-10 12:08:15+00:00,2025-12-10 15:19:49.134407948+00:00,0
S00006190,8a:44:95:81:31:3d,10.8.40.120,D006190,aallen6189,DOT1X,Workstation,SW042/Gi1/0/18,40,2025-12-10 09:04:23+00:00,2025-12-10 15:59:04.900316584+00:00,0
S00006191,66:26:ce:1c:e5:5d,10.10.20.61,D006191,eramirez6190,DOT1X,CorporateLaptop,SW024/Gi1/0/11,20,2025-12-10 09:20:24+00:00,2025-12-10 14:43:24.536913877+00:00,0
S00006192,46:b8:bd:3e:4e:06,10.9.10.223,D006192,hmiller6191,DOT1X,Workstation,SW092/Gi1/0/17,10,2025-12-10 08:39:41+00:00,2025-12-10 14:11:30.567671451+00:00,0
S00006193,12:1c:7b:30:80:4a,10.8.10.187,D006193,jmiller6192,DOT1X,CorporateLaptop,SW086/Gi1/0/44,10,2025-12-10 12:46:33+00:00,2025-12-10 16:58:53.363664164+00:00,0
S00006194,b2:e8:26:1c:b1:a2,10.8.30.28,D006194,psmith6193,DOT1X,CorporateLaptop,SW043/Gi1/0/17,30,2025-12-10 10:50:52+00:00,2025-12-10 15:47:50.173601376+00:00,0
S00006195,9e:b2:63:73:c8:93,10.9.50.64,D006195,lnguyen6194,DOT1X,Workstation,SW093/Gi1/0/32,50,2025-12-10 12:47:37+00:00,2025-12-10 18:44:49.597488272+00:00,0
S00006196,42:23:4a:be:57:d8,10.6.20.150,D006196,rmoore6195,DOT1X,CorporateLaptop,SW011/Gi1/0/41,20,2025-12-10 09:49:58+00:00,2025-12-10 14:19:52.155306151+00:00,0
S00006197,0a:e5:6a:d8:89:b3,10.9.60.183,D006197,hclark6196,MAB,Workstation,SW084/Gi1/0/14,60,2025-12-10 10:54:26+00:00,2025-12-10 14:53:39.349506088+00:00,0
S00006198,d2:0b:a3:11:15:be,10.9.10.190,D006198,rgarcia6197,DOT1X,Workstation,SW006/Gi1/0/23,10,2025-12-10 08:16:28+00:00,2025-12-10 11:46:59.519320372+00:00,0
S00006199,ca:5f:3d:54:99:16,10.6.60.235,D006199,emartinez6198,DOT1X,CorporateLaptop,SW011/Gi1/0/40,60,2025-12-10 11:12:39+00:00,2025-12-10 14:28:48.609275053+00:00,0
S00006200,46:ae:df:bd:79:4b,10.7.50.148,D006200,cperez6199,DOT1X,Workstation,SW008/Gi1/0/16,50,2025-12-10 09:24:32+00:00,2025-12-10 14:49:55.901764995+00:00,0
S00006201,ca:df:c0:03:b5:47,10.3.10.55,D006201,mrodriguez6200,DOT1X,Workstation,SW009/Gi1/0/33,10,2025-12-10 15:36:42+00:00,2025-12-10 18:02:43.554324990+00:00,0
S00006202,06:c1:be:f4:1e:d6,10.9.40.19,D006202,charris6201,DOT1X,CorporateLaptop,SW019/Gi1/0/9,40,2025-12-10 13:13:48+00:00,2025-12-10 16:11:23.694413690+00:00,0
S00006203,5e:3b:16:af:ac:23,10.1.50.26,D006203,ltorres6202,MAB,CorporateLaptop,SW036/Gi1/0/45,50,2025-12-10 12:19:03+00:00,2025-12-10 17:52:00.431515840+00:00,0
S00006204,9e:26:51:3b:3b:73,10.1.30.141,D006204,rgonzalez6203,MAB,CorporateLaptop,SW036/Gi1/0/7,30,2025-12-10 10:00:26+00:00,2025-12-10 16:50:53.991042674+00:00,0
S00006205,72:bc:92:88:05:96,10.2.60.162,D006205,mharris6204,DOT1X,CorporateLaptop,SW041/Gi1/0/34,60,2025-12-10 10:24:19+00:00,2025-12-10 13:59:42.698995957+00:00,0
S00006206,22:cb:0f:4c:d3:c6,10.7.10.45,D006206,ltorres6205,DOT1X,CorporateLaptop,SW099/Gi1/0/47,10,2025-12-10 15:43:35+00:00,2025-12-10 17:46:59.934565419+00:00,0
S00006207,3e:45:50:e3:b3:28,10.8.40.105,D006207,rscott6206,DOT1X,Workstation,SW050/Gi1/0/7,40,2025-12-10 09:35:04+00:00,2025-12-10 15:35:37.478546370+00:00,0
S00006208,b6:a1:b6:1e:98:f0,10.10.40.107,D006208,asmith6207,DOT1X,CorporateLaptop,SW024/Gi1/0/24,40,2025-12-10 15:12:24+00:00,2025-12-10 17:26:55.013057972+00:00,0
S00006209,de:9a:ab:d1:23:6e,10.8.40.91,D006209,cjones6208,MAB,CorporateLaptop,SW014/Gi1/0/46,40,2025-12-10 15:04:41+00:00,2025-12-10 19:04:11.961447425+00:00,0
S00006210,3e:33:67:55:77:b5,10.4.20.63,D006210,eflores6209,MAB,Workstation,SW094/Gi1/0/4,20,2025-12-10 10:45:56+00:00,2025-12-10 15:27:49.383087100+00:00,0
S00006211,76:43:ce:15:78:34,10.9.30.83,D006211,enguyen6210,DOT1X,CorporateLaptop,SW028/Gi1/0/15,30,2025-12-10 09:27:49+00:00,2025-12-10 15:59:54.070785722+00:00,0
S00006212,8e:c1:23:21:ac:38,10.2.10.191,D006212,cgonzalez6211,DOT1X,Workstation,SW083/Gi1/0/44,10,2025-12-10 14:19:49+00:00,2025-12-10 20:58:04.049096530+00:00,0
S00006213,f6:1c:7c:4c:73:33,10.5.10.173,D006213,dlee6212,DOT1X,CorporateLaptop,SW082/Gi1/0/7,10,2025-12-10 15:10:30+00:00,2025-12-10 19:40:42.807723524+00:00,0
S00006214,f6:92:1b:14:0d:61,10.4.40.203,D006214,cthompson6213,DOT1X,Workstation,SW088/Gi1/0/46,40,2025-12-10 09:26:15+00:00,2025-12-10 16:40:48.399056778+00:00,0
S00006215,ea:bf:c7:a5:21:38,10.8.50.224,D006215,rclark6214,DOT1X,Workstation,SW014/Gi1/0/36,50,2025-12-10 15:21:01+00:00,2025-12-10 19:38:39.581335175+00:00,0
S00006216,5e:80:ff:e0:d1:a2,10.10.50.59,D006216,iwalker6215,DOT1X,Workstation,SW081/Gi1/0/12,50,2025-12-10 11:43:19+00:00,2025-12-10 16:34:07.063365250+00:00,0
S00006217,6e:a1:0e:96:f1:77,10.10.60.98,D006217,qanderson6216,MAB,CorporateLaptop,SW081/Gi1/0/10,60,2025-12-10 14:05:39+00:00,2025-12-10 18:28:23.007611012+00:00,0
S00006218,be:34:fd:59:11:b1,10.7.10.163,D006218,escott6217,DOT1X,CorporateLaptop,SW098/Gi1/0/16,10,2025-12-10 11:25:58+00:00,2025-12-10 17:08:51.196792505+00:00,0
S00006219,c6:3b:6b:f5:49:25,10.2.30.143,D006219,cwilliams6218,DOT1X,CorporateLaptop,SW074/Gi1/0/26,30,2025-12-10 13:36:24+00:00,2025-12-10 18:01:36.536058979+00:00,0
S00006220,3a:8e:85:05:72:9b,10.10.10.203,D006220,ejohnson6219,DOT1X,Workstation,SW012/Gi1/0/47,10,2025-12-10 14:59:01+00:00,2025-12-10 22:34:23.608683574+00:00,0
S00006221,76:86:e0:b5:5e:b8,10.1.30.233,D006221,mhill6220,DOT1X,CorporateLaptop,SW045/Gi1/0/39,30,2025-12-10 09:40:23+00:00,2025-12-10 16:42:59.653373042+00:00,0
S00006222,aa:15:4e:92:97:26,10.9.50.114,D006222,sdavis6221,DOT1X,CorporateLaptop,SW048/Gi1/0/1,50,2025-12-10 11:14:26+00:00,2025-12-10 15:34:37.378849107+00:00,0
S00006223,76:86:e1:8e:7d:8f,10.10.40.163,D006223,hflores6222,DOT1X,CorporateLaptop,SW046/Gi1/0/29,40,2025-12-10 12:21:43+00:00,2025-12-10 14:30:22.761717045+00:00,0
S00006224,06:65:ae:fd:23:b1,10.9.20.230,D006224,alopez6223,DOT1X,CorporateLaptop,SW035/Gi1/0/16,20,2025-12-10 09:18:02+00:00,2025-12-10 14:34:34.822303048+00:00,0
S00006225,b6:62:ce:e9:51:ee,10.2.10.138,D006225,panderson6224,DOT1X,CorporateLaptop,SW083/Gi1/0/26,10,2025-12-10 09:00:43+00:00,2025-12-10 12:27:56.234347122+00:00,0
S00006226,46:c8:e5:7f:8a:37,10.9.10.62,D006226,cjohnson6225,DOT1X,CorporateLaptop,SW028/Gi1/0/21,10,2025-12-10 13:35:23+00:00,2025-12-10 17:30:39.410606434+00:00,0
S00006227,e6:8e:a6:4e:6b:f5,10.8.30.202,D006227,cnguyen6226,DOT1X,CorporateLaptop,SW043/Gi1/0/29,30,2025-12-10 14:34:41+00:00,2025-12-10 19:19:52.261982834+00:00,0
S00006228,c6:24:31:62:fd:18,10.8.60.40,D006228,landerson6227,DOT1X,CorporateLaptop,SW043/Gi1/0/37,60,2025-12-10 13:07:24+00:00,2025-12-10 19:57:04.624446172+00:00,0
S00006229,fa:b9:ab:be:ce:7e,10.4.30.175,D006229,mmiller6228,MAB,CorporateLaptop,SW066/Gi1/0/12,30,2025-12-10 12:39:12+00:00,2025-12-10 19:08:26.903978618+00:00,0
S00006230,26:b1:c3:1b:c6:31,10.9.20.46,D006230,pmartin6229,DOT1X,Workstation,SW048/Gi1/0/18,20,2025-12-10 10:34:34+00:00,2025-12-10 15:55:17.591249132+00:00,0
S00006231,fe:1f:6f:b4:d4:e5,10.7.20.74,D006231,rmiller6230,DOT1X,Workstation,SW098/Gi1/0/3,20,2025-12-10 15:00:25+00:00,2025-12-10 21:22:34.190721636+00:00,0
S00006232,26:75:32:7e:47:e0,10.7.50.229,D006232,dyoung6231,DOT1X,Workstation,SW099/Gi1/0/17,50,2025-12-10 13:56:03+00:00,2025-12-10 17:46:38.276345937+00:00,0
S00006233,2e:9a:3a:b6:76:3f,10.10.20.62,D006233,ewilliams6232,DOT1X,CorporateLaptop,SW046/Gi1/0/48,20,2025-12-10 11:54:00+00:00,2025-12-10 16:51:25.332826784+00:00,0
S00006234,46:45:9c:22:1f:7c,10.5.50.158,D006234,omartin6233,DOT1X,Workstation,SW027/Gi1/0/36,50,2025-12-10 13:07:18+00:00,2025-12-10 15:32:53.642531676+00:00,0
S00006235,4a:3a:c3:3b:5a:6c,10.6.10.129,D006235,lthomas6234,DOT1X,CorporateLaptop,SW079/Gi1/0/33,10,2025-12-10 14:18:20+00:00,2025-12-10 16:37:13.726503777+00:00,0
S00006236,ca:e6:f6:af:b0:83,10.9.20.38,D006236,pjohnson6235,MAB,CorporateLaptop,SW093/Gi1/0/41,20,2025-12-10 09:14:11+00:00,2025-12-10 12:12:00.065623449+00:00,0
S00006237,42:56:ce:e0:5a:87,10.5.20.155,D006237,hwilliams6236,DOT1X,CorporateLaptop,SW091/Gi1/0/28,20,2025-12-10 12:31:22+00:00,2025-12-10 19:01:44.821478822+00:00,0
S00006238,da:82:45:5e:c1:80,10.6.30.103,D006238,clee6237,DOT1X,Workstation,SW017/Gi1/0/5,30,2025-12-10 09:37:00+00:00,2025-12-10 17:08:57.612645343+00:00,0
S00006239,9e:9b:57:2f:55:39,10.1.30.240,D006239,ethomas6238,MAB,CorporateLaptop,SW007/Gi1/0/32,30,2025-12-10 10:53:35+00:00,2025-12-10 16:35:46.669249055+00:00,0
S00006240,fa:f5:fa:d4:35:ac,10.5.40.83,D006240,kgarcia6239,DOT1X,CorporateLaptop,SW070/Gi1/0/7,40,2025-12-10 13:17:53+00:00,2025-12-10 15:32:29.303643050+00:00,0
S00006241,3a:b1:b1:4a:78:6b,10.5.20.153,D006241,mgarcia6240,DOT1X,CorporateLaptop,SW031/Gi1/0/10,20,2025-12-10 14:25:37+00:00,2025-12-10 20:09:57.745709101+00:00,0
S00006242,f6:d6:9c:57:e0:3b,10.5.20.220,D006242,sallen6241,MAB,CorporateLaptop,SW031/Gi1/0/32,20,2025-12-10 12:48:05+00:00,2025-12-10 16:27:10.985233607+00:00,0
S00006243,c6:d6:cd:18:b8:2b,10.5.40.123,D006243,drobinson6242,DOT1X,CorporateLaptop,SW005/Gi1/0/45,40,2025-12-10 15:18:19+00:00,2025-12-10 22:34:44.885921771+00:00,0
S00006244,96:ab:e4:8b:8f:bf,10.3.20.95,D006244,eharris6243,DOT1X,Workstation,SW097/Gi1/0/16,20,2025-12-10 08:16:43+00:00,2025-12-10 14:39:48.776974394+00:00,0
S00006245,aa:d8:a1:92:bf:c1,10.8.60.103,D006245,kking6244,MAB,Workstation,SW002/Gi1/0/15,60,2025-12-10 09:42:03+00:00,2025-12-10 13:52:11.743751277+00:00,0
S00006246,aa:b6:d4:8a:48:40,10.5.60.30,D006246,ewilliams6245,DOT1X,CorporateLaptop,SW065/Gi1/0/33,60,2025-12-10 10:02:45+00:00,2025-12-10 14:41:20.514644240+00:00,0
S00006247,ae:b4:16:47:a6:78,10.9.20.190,D006247,jramirez6246,DOT1X,Workstation,SW095/Gi1/0/16,20,2025-12-10 13:49:54+00:00,2025-12-10 20:08:36.011039120+00:00,0
S00006248,02:5f:f1:d0:22:35,10.7.20.12,D006248,dwalker6247,DOT1X,Workstation,SW008/Gi1/0/9,20,2025-12-10 08:44:30+00:00,2025-12-10 16:18:44.410179631+00:00,0
S00006249,6a:a8:a7:3b:a6:53,10.10.60.198,D006249,erodriguez6248,DOT1X,Workstation,SW064/Gi1/0/12,60,2025-12-10 09:36:14+00:00,2025-12-10 13:23:38.159562040+00:00,0
S00006250,32:0c:c3:88:aa:3c,10.4.50.147,D006250,mperez6249,DOT1X,CorporateLaptop,SW094/Gi1/0/39,50,2025-12-10 15:47:32+00:00,2025-12-10 22:24:55.747172765+00:00,0
S00006251,1a:a3:24:8c:b0:20,10.7.30.11,D006251,mwalker6250,DOT1X,Workstation,SW040/Gi1/0/30,30,2025-12-10 11:09:40+00:00,2025-12-10 17:17:22.443114739+00:00,0
S00006252,1a:5e:61:b9:e0:6d,10.5.40.46,D006252,eharris6251,DOT1X,Workstation,SW030/Gi1/0/16,40,2025-12-10 11:51:54+00:00,2025-12-10 15:18:04.325212836+00:00,0
S00006253,4a:a9:99:ec:fd:a6,10.2.20.31,D006253,pmartinez6252,DOT1X,Workstation,SW074/Gi1/0/48,20,2025-12-10 15:21:58+00:00,2025-12-10 18:51:54.587533936+00:00,0
S00006254,a2:01:dd:dd:bb:d5,10.9.40.248,D006254,dclark6253,DOT1X,Workstation,SW095/Gi1/0/17,40,2025-12-10 12:03:17+00:00,2025-12-10 15:20:05.163255935+00:00,0
S00006255,16:31:7b:08:93:d6,10.6.60.28,D006255,mwalker6254,MAB,Workstation,SW057/Gi1/0/33,60,2025-12-10 09:44:51+00:00,2025-12-10 12:47:20.336429288+00:00,0
S00006256,2e:83:5e:1c:51:21,10.5.30.227,D006256,jsmith6255,MAB,CorporateLaptop,SW004/Gi1/0/9,30,2025-12-10 09:10:18+00:00,2025-12-10 13:02:06.525332144+00:00,0
S00006257,56:1a:4f:7a:4d:98,10.2.30.15,D006257,jthompson6256,MAB,Workstation,SW072/Gi1/0/46,30,2025-12-10 10:29:43+00:00,2025-12-10 13:16:12.655178496+00:00,0
S00006258,06:e5:f4:f9:0e:08,10.6.40.134,D006258,alee6257,DOT1X,Workstation,SW021/Gi1/0/11,40,2025-12-10 11:44:53+00:00,2025-12-10 15:15:31.375318397+00:00,0
S00006259,9a:ed:ba:81:9e:0a,10.2.50.146,D006259,tanderson6258,DOT1X,Workstation,SW100/Gi1/0/21,50,2025-12-10 12:57:28+00:00,2025-12-10 17:07:25.515105646+00:00,0
S00006260,5a:76:af:3d:86:73,10.9.40.177,D006260,rjohnson6259,DOT1X,Workstation,SW028/Gi1/0/29,40,2025-12-10 15:42:32+00:00,2025-12-10 21:02:50.185617345+00:00,0
S00006261,ee:d6:af:9f:ef:d9,10.5.30.119,D006261,sbrown6260,DOT1X,Workstation,SW065/Gi1/0/26,30,2025-12-10 11:33:56+00:00,2025-12-10 16:10:56.467852073+00:00,0
S00006262,86:53:14:b0:51:c7,10.5.30.57,D006262,pwalker6261,DOT1X,CorporateLaptop,SW073/Gi1/0/28,30,2025-12-10 14:55:09+00:00,2025-12-10 18:49:33.264104594+00:00,0
S00006263,f2:f2:f3:3c:2f:7c,10.8.10.74,D006263,tking6262,DOT1X,CorporateLaptop,SW043/Gi1/0/38,10,2025-12-10 08:05:51+00:00,2025-12-10 10:47:44.342918167+00:00,0
S00006264,22:5b:17:26:ec:77,10.5.50.14,D006264,ataylor6263,MAB,CorporateLaptop,SW082/Gi1/0/40,50,2025-12-10 11:51:12+00:00,2025-12-10 17:13:06.265473806+00:00,0
S00006265,e2:0f:5d:eb:75:72,10.9.30.210,D006265,hnguyen6264,DOT1X,CorporateLaptop,SW092/Gi1/0/17,30,2025-12-10 11:06:33+00:00,2025-12-10 18:08:59.464167596+00:00,0
S00006266,96:88:cf:df:16:d7,10.5.60.16,D006266,anguyen6265,DOT1X,Workstation,SW065/Gi1/0/31,60,2025-12-10 15:02:43+00:00,2025-12-10 20:44:00.471522374+00:00,0
S00006267,ce:d1:c1:23:39:40,10.6.30.158,D006267,qclark6266,MAB,CorporateLaptop,SW079/Gi1/0/28,30,2025-12-10 15:34:06+00:00,2025-12-10 20:58:11.197990759+00:00,0
S00006268,0e:15:74:9d:67:80,10.1.20.146,D006268,twhite6267,DOT1X,Workstation,SW007/Gi1/0/21,20,2025-12-10 11:22:24+00:00,2025-12-10 15:40:20.568284307+00:00,0
S00006269,8e:9a:27:e7:33:ca,10.10.60.81,D006269,ahill6268,DOT1X,CorporateLaptop,SW024/Gi1/0/25,60,2025-12-10 15:34:54+00:00,2025-12-10 20:46:07.704091213+00:00,0
S00006270,ea:3b:ec:56:0b:39,10.8.10.50,D006270,kharris6269,DOT1X,CorporateLaptop,SW042/Gi1/0/39,10,2025-12-10 12:53:59+00:00,2025-12-10 18:55:30.280398971+00:00,0
S00006271,f6:09:ed:25:ff:91,10.8.50.151,D006271,jnguyen6270,DOT1X,CorporateLaptop,SW013/Gi1/0/33,50,2025-12-10 11:26:39+00:00,2025-12-10 15:11:14.054466608+00:00,0
S00006272,5e:ec:6d:b9:92:17,10.7.50.181,D006272,aflores6271,MAB,CorporateLaptop,SW049/Gi1/0/1,50,2025-12-10 11:03:31+00:00,2025-12-10 18:46:45.431755543+00:00,0
S00006273,86:3b:74:a1:f8:bb,10.7.20.123,D006273,mdavis6272,MAB,CorporateLaptop,SW008/Gi1/0/4,20,2025-12-10 08:05:02+00:00,2025-12-10 10:12:53.722378716+00:00,0
S00006274,5a:61:ef:9a:73:69,10.1.20.178,D006274,rclark6273,DOT1X,CorporateLaptop,SW036/Gi1/0/34,20,2025-12-10 13:26:43+00:00,2025-12-10 17:27:23.954301355+00:00,0
S00006275,96:cc:f5:b5:c5:42,10.1.20.157,D006275,erobinson6274,MAB,Workstation,SW007/Gi1/0/26,20,2025-12-10 10:58:54+00:00,2025-12-10 18:52:26.918002209+00:00,0
S00006276,ba:6f:1d:06:e7:05,10.2.60.240,D006276,qallen6275,DOT1X,Workstation,SW041/Gi1/0/27,60,2025-12-10 13:36:55+00:00,2025-12-10 20:28:46.385174300+00:00,0
S00006277,aa:ea:12:90:29:84,10.7.30.76,D006277,cwilson6276,MAB,Workstation,SW040/Gi1/0/41,30,2025-12-10 11:03:52+00:00,2025-12-10 13:23:56.538262890+00:00,0
