device_id,device_type,os,mac,hostname,owner_user_id,attached_switch_id,attached_interface,vlan
D007063,laptop,Windows,72:99:4b:1e:ca:76,LAP-CFLORES7062,U07063,SW081,Gi1/0/11,50
D007064,laptop,Windows,e2:e9:7f:3d:7b:27,LAP-CWILSON7063,U07064,SW025,Gi1/0/24,20
D007065,laptop,Windows,9e:ac:56:6b:90:1f,LAP-ETORRES7064,U07065,SW015,Gi1/0/19,40
D007066,laptop,Windows,6a:23:17:7f:10:fa,LAP-RWRIGHT7065,U07066,SW010,Gi1/0/34,50
D007067,laptop,Windows,6e:2d:1d:80:41:1a,LAP-CBROWN7066,U07067,SW011,Gi1/0/38,60
D007068,laptop,Windows,ee:e1:8b:fa:03:08,LAP-CMARTIN7067,U07068,SW095,Gi1/0/21,60
D007069,laptop,Windows,1a:83:42:0a:c7:53,LAP-SCLARK7068,U07069,SW093,Gi1/0/43,10
D007070,laptop,Windows,4a:88:79:fe:c7:0a,LAP-QTAYLOR7069,U07070,SW040,Gi1/0/15,50
D007071,laptop,Windows,86:8c:3e:8b:28:9a,LAP-AJACKSON7070,U07071,SW046,Gi1/0/37,10
D007072,laptop,Windows,12:b5:67:9f:09:7d,LAP-QMARTIN7071,U07072,SW038,Gi1/0/22,40
D007073,laptop,Windows,e2:b9:9e:c8:82:65,LAP-CRAMIREZ7072,U07073,SW056,Gi1/0/6,40
D007074,laptop,Windows,16:1a:2b:f2:a9:3f,LAP-ELOPEZ7073,U07074,SW018,Gi1/0/15,60
D007075,laptop,Windows,6a:e0:f5:28:7c:34,LAP-RWHITE7074,U07075,SW069,Gi1/0/41,40
D007076,laptop,Windows,ae:7f:10:7e:70:65,LAP-MMARTINEZ707,U07076,SW050,Gi1/0/21,30
D007077,laptop,Windows,2a:2f:0c:8a:7f:a8,LAP-NSCOTT7076,U07077,SW094,Gi1/0/38,40
D007078,laptop,Windows,32:27:53:90:12:72,LAP-LBROWN7077,U07078,SW032,Gi1/0/33,10
D007079,laptop,Windows,8a:2e:e6:c3:ec:01,LAP-RWILLIAMS707,U07079,SW079,Gi1/0/20,10
D007080,laptop,Windows,b2:11:57:91:85:c9,LAP-AJOHNSON7079,U07080,SW017,Gi1/0/10,50
D007081,laptop,Windows,2e:93:09:38:35:c9,LAP-OWILSON7080,U07081,SW010,Gi1/0/35,30
D007082,laptop,Windows,52:de:9a:c6:83:d0,LAP-IHARRIS7081,U07082,SW079,Gi1/0/33,50
D007083,laptop,Windows,a2:6a:78:72:73:d2,LAP-PFLORES7082,U07083,SW092,Gi1/0/16,30
D007084,laptop,Windows,b6:12:af:54:94:62,LAP-JJACKSON7083,U07084,SW092,Gi1/0/4,60
D007085,laptop,Windows,1a:9c:44:9f:24:58,LAP-RDAVIS7084,U07085,SW007,Gi1/0/19,20
D007086,laptop,Windows,e2:56:19:31:58:a2,LAP-HANDERSON708,U07086,SW036,Gi1/0/1,30
D007087,laptop,Windows,2e:83:b8:d2:8e:89,LAP-AGARCIA7086,U07087,SW046,Gi1/0/38,20
D007088,laptop,Windows,de:f4:ae:24:e0:65,LAP-AJACKSON7087,U07088,SW028,Gi1/0/12,10
D007089,laptop,Windows,be:9a:c9:fc:43:fb,LAP-LROBINSON708,U07089,SW030,Gi1/0/19,10
D007090,laptop,Windows,a6:3f:96:4e:ee:f1,LAP-RJOHNSON7089,U07090,SW037,Gi1/0/10,10
D007091,laptop,Windows,32:56:8b:24:a5:0a,LAP-QYOUNG7090,U07091,SW004,Gi1/0/44,10
D007092,laptop,Windows,96:8a:5a:e5:3d:ac,LAP-HMARTINEZ709,U07092,SW094,Gi1/0/40,30
D007093,laptop,Windows,52:d0:b1:0a:53:04,LAP-NCLARK7092,U07093,SW031,Gi1/0/45,30
D007094,laptop,Windows,92:71:43:2c:fd:46,LAP-PALLEN7093,U07094,SW061,Gi1/0/37,50
D007095,laptop,Windows,4a:e5:cb:d0:70:13,LAP-DYOUNG7094,U07095,SW082,Gi1/0/6,50
D007096,laptop,Windows,ba:79:4e:a5:9d:1a,LAP-LCLARK7095,U07096,SW017,Gi1/0/32,40
D007097,laptop,Windows,0a:c2:03:0a:c9:23,LAP-JRAMIREZ7096,U07097,SW020,Gi1/0/22,40
D007098,laptop,Windows,12:06:f5:35:7f:09,LAP-TDAVIS7097,U07098,SW065,Gi1/0/34,20
D007099,laptop,Windows,42:d0:28:7c:cb:2c,LAP-IGARCIA7098,U07099,SW100,Gi1/0/34,20
D007100,laptop,Windows,f2:52:91:4e:64:35,LAP-ATHOMAS7099,U07100,SW040,Gi1/0/32,20
D007101,laptop,Windows,1a:06:29:63:66:dc,LAP-RHARRIS7100,U07101,SW093,Gi1/0/31,30
D007102,laptop,Windows,f6:6f:7a:37:b2:94,LAP-AHARRIS7101,U07102,SW004,Gi1/0/40,30
D007103,laptop,Windows,a2:95:79:7f:48:c2,LAP-SYOUNG7102,U07103,SW076,Gi1/0/42,20
D007104,laptop,Windows,ce:ee:8b:f7:c4:5f,LAP-IGONZALEZ710,U07104,SW098,Gi1/0/26,30
D007105,laptop,Windows,e6:2b:24:64:8d:02,LAP-KWRIGHT7104,U07105,SW078,Gi1/0/1,10
D007106,laptop,Windows,7e:69:05:aa:4f:0c,LAP-MMOORE7105,U07106,SW012,Gi1/0/1,60
D007107,laptop,Windows,ee:6c:d0:bf:84:4c,LAP-JMARTINEZ710,U07107,SW002,Gi1/0/2,50
D007108,laptop,Windows,42:8a:94:b3:11:66,LAP-MROBINSON710,U07108,SW041,Gi1/0/42,60
D007109,laptop,Windows,4e:6d:a3:5b:7e:6a,LAP-MGARCIA7108,U07109,SW057,Gi1/0/22,20
D007110,laptop,Windows,c6:84:55:b9:ae:e6,LAP-NTAYLOR7109,U07110,SW069,Gi1/0/23,40
D007111,laptop,Windows,a6:fb:f2:65:4e:a8,LAP-RYOUNG7110,U07111,SW095,Gi1/0/14,50
D007112,laptop,Windows,76:6e:87:d2:33:22,LAP-RWALKER7111,U07112,SW061,Gi1/0/45,30
D007113,laptop,Windows,d6:50:61:52:dd:d8,LAP-EHERNANDEZ71,U07113,SW027,Gi1/0/12,60
D007114,laptop,Windows,ce:bf:6c:37:50:b9,LAP-OMILLER7113,U07114,SW002,Gi1/0/43,20
D007115,laptop,Windows,f2:55:32:ce:40:d3,LAP-OJOHNSON7114,U07115,SW095,Gi1/0/33,20
D007116,laptop,Windows,46:7e:79:f7:6f:e6,LAP-RBROWN7115,U07116,SW063,Gi1/0/20,40
D007117,laptop,Windows,2a:f9:1a:8e:51:b6,LAP-RKING7116,U07117,SW072,Gi1/0/32,30
D007118,laptop,Windows,72:21:e0:e3:ed:26,LAP-SYOUNG7117,U07118,SW076,Gi1/0/45,40
D007119,laptop,Windows,e6:5d:08:7f:17:a1,LAP-JLEE7118,U07119,SW083,Gi1/0/4,60
D007120,laptop,Windows,0e:60:e8:aa:78:1b,LAP-CTHOMPSON711,U07120,SW087,Gi1/0/3,20
D007121,laptop,Windows,7e:72:e2:0b:c0:14,LAP-OWILSON7120,U07121,SW090,Gi1/0/9,50
D007122,laptop,Windows,5a:9e:ac:bc:3f:c1,LAP-ODAVIS7121,U07122,SW018,Gi1/0/32,20
D007123,laptop,Windows,0a:81:55:38:9a:70,LAP-MSMITH7122,U07123,SW030,Gi1/0/26,10
D007124,laptop,Windows,de:3e:3b:3f:de:88,LAP-ACLARK7123,U07124,SW005,Gi1/0/33,50
D007125,laptop,Windows,f2:1e:da:1e:92:63,LAP-LJOHNSON7124,U07125,SW012,Gi1/0/20,40
D007126,laptop,Windows,76:d6:ac:42:ea:96,LAP-CJONES7125,U07126,SW096,Gi1/0/41,40
D007127,laptop,Windows,4a:55:91:5c:79:80,LAP-MYOUNG7126,U07127,SW041,Gi1/0/23,30
D007128,laptop,Windows,56:94:3d:a7:b8:29,LAP-AWHITE7127,U07128,SW072,Gi1/0/23,30
D007129,laptop,Windows,0a:1c:d8:50:0b:b4,LAP-SMARTIN7128,U07129,SW059,Gi1/0/24,50
D007130,laptop,Windows,2e:88:94:a5:5c:f6,LAP-DRODRIGUEZ71,U07130,SW045,Gi1/0/12,40
D007131,laptop,Windows,ae:c3:03:d8:4c:86,LAP-PGARCIA7130,U07131,SW015,Gi1/0/47,10
D007132,laptop,Windows,b2:a2:87:99:d8:55,LAP-NJACKSON7131,U07132,SW076,Gi1/0/3,40
D007133,laptop,Windows,56:26:28:ed:e6:87,LAP-JANDERSON713,U07133,SW079,Gi1/0/2,10
D007134,laptop,Windows,f2:20:b5:d6:f3:4c,LAP-HPEREZ7133,U07134,SW015,Gi1/0/23,20
D007135,laptop,Windows,96:a7:09:6e:1d:f7,LAP-AMILLER7134,U07135,SW032,Gi1/0/34,60
D007136,laptop,Windows,42:8d:a9:bf:91:ac,LAP-JMARTINEZ713,U07136,SW097,Gi1/0/22,60
D007137,laptop,Windows,96:7e:dc:69:e3:c9,LAP-EJONES7136,U07137,SW088,Gi1/0/38,60
D007138,laptop,Windows,5a:f1:0f:f0:cc:69,LAP-MTAYLOR7137,U07138,SW069,Gi1/0/18,10
D007139,laptop,Windows,a2:9c:2c:a1:ad:7a,LAP-LLOPEZ7138,U07139,SW097,Gi1/0/12,60
D007140,laptop,Windows,3a:0c:a6:fe:3c:28,LAP-MRODRIGUEZ71,U07140,SW091,Gi1/0/31,20
D007141,laptop,Windows,1e:17:3a:38:53:73,LAP-CPEREZ7140,U07141,SW064,Gi1/0/12,20
D007142,laptop,Windows,4a:00:d6:1c:8c:de,LAP-SMARTIN7141,U07142,SW057,Gi1/0/26,40
D007143,laptop,Windows,6e:74:f3:9f:f5:1d,LAP-NRODRIGUEZ71,U07143,SW066,Gi1/0/31,30
D007144,laptop,Windows,92:d9:20:a2:26:55,LAP-ARAMIREZ7143,U07144,SW083,Gi1/0/6,30
D007145,laptop,Windows,02:b4:e7:1a:54:ea,LAP-EWILSON7144,U07145,SW097,Gi1/0/11,60
D007146,laptop,Windows,f6:53:b7:59:a5:04,LAP-LWILSON7145,U07146,SW034,Gi1/0/3,40
D007147,laptop,Windows,ae:e6:b5:4d:eb:ab,LAP-TMARTIN7146,U07147,SW031,Gi1/0/11,20
D007148,laptop,Windows,1e:1a:81:31:ca:36,LAP-TGARCIA7147,U07148,SW013,Gi1/0/43,60
D007149,laptop,Windows,16:7d:88:a3:06:54,LAP-RTAYLOR7148,U07149,SW002,Gi1/0/1,50
D007150,laptop,Windows,52:f6:b0:08:65:3d,LAP-EWHITE7149,U07150,SW036,Gi1/0/36,20
D007151,laptop,Windows,52:a8:8b:fb:21:57,LAP-QGARCIA7150,U07151,SW024,Gi1/0/9,10
D007152,laptop,Windows,3a:c3:3b:9e:cd:1e,LAP-CTHOMPSON715,U07152,SW092,Gi1/0/23,10
D007153,laptop,Windows,d2:04:7e:01:10:f4,LAP-EJOHNSON7152,U07153,SW049,Gi1/0/1,20
D007154,laptop,Windows,e6:1c:45:df:3c:b7,LAP-EHARRIS7153,U07154,SW073,Gi1/0/24,10
D007155,laptop,Windows,0a:36:ba:ab:7c:81,LAP-EJOHNSON7154,U07155,SW020,Gi1/0/45,60
D007156,laptop,Windows,ea:e2:5d:b4:7d:86,LAP-LDAVIS7155,U07156,SW045,Gi1/0/6,10
D007157,laptop,Windows,e6:6f:78:0b:16:51,LAP-IANDERSON715,U07157,SW083,Gi1/0/15,60
D007158,laptop,Windows,fe:ff:3d:98:0d:de,LAP-IHARRIS7157,U07158,SW023,Gi1/0/13,50
D007159,laptop,Windows,ae:75:6a:b7:4e:73,LAP-LLEWIS7158,U07159,SW039,Gi1/0/34,10
D007160,laptop,Windows,fa:ea:dd:2d:82:47,LAP-JJACKSON7159,U07160,SW062,Gi1/0/40,30
D007161,laptop,Windows,f2:d1:2c:89:60:99,LAP-MGARCIA7160,U07161,SW020,Gi1/0/14,10
D007162,laptop,Windows,46:88:c0:df:d6:48,LAP-ETHOMAS7161,U07162,SW062,Gi1/0/7,20
D007163,laptop,Windows,be:34:03:ff:8b:96,LAP-AYOUNG7162,U07163,SW064,Gi1/0/43,20
D007164,laptop,Windows,16:90:2e:c3:45:eb,LAP-NBROWN7163,U07164,SW055,Gi1/0/6,50
D007165,laptop,Windows,c6:9b:82:4f:6c:c0,LAP-MLEWIS7164,U07165,SW017,Gi1/0/42,20
D007166,laptop,Windows,d2:7e:56:d8:e6:ee,LAP-CTHOMAS7165,U07166,SW078,Gi1/0/27,50
D007167,laptop,Windows,1a:1c:e4:2d:3c:73,LAP-ASMITH7166,U07167,SW087,Gi1/0/38,50
D007168,laptop,Windows,2a:8b:45:e1:df:cb,LAP-CRAMIREZ7167,U07168,SW024,Gi1/0/41,60
D007169,laptop,Windows,d2:e4:77:cc:79:c0,LAP-AJOHNSON7168,U07169,SW011,Gi1/0/34,40
D007170,laptop,Windows,5e:c0:e3:01:27:9c,LAP-RANDERSON716,U07170,SW050,Gi1/0/19,30
D007171,laptop,Windows,e2:22:ba:01:ad:0e,LAP-IDAVIS7170,U07171,SW017,Gi1/0/16,50
D007172,laptop,Windows,d6:49:9a:54:8b:cb,LAP-SWHITE7171,U07172,SW031,Gi1/0/32,50
D007173,laptop,Windows,72:80:08:80:c5:e7,LAP-EWILLIAMS717,U07173,SW069,Gi1/0/25,20
D007174,laptop,Windows,e2:5b:ec:8e:40:e1,LAP-EBROWN7173,U07174,SW020,Gi1/0/44,20
D007175,laptop,Windows,7a:38:ce:57:30:f6,LAP-HPEREZ7174,U07175,SW037,Gi1/0/37,40
D007176,laptop,Windows,02:62:c7:ef:86:67,LAP-NFLORES7175,U07176,SW034,Gi1/0/43,60
D007177,laptop,Windows,f2:85:61:57:58:6b,LAP-HJOHNSON7176,U07177,SW075,Gi1/0/20,40
D007178,laptop,Windows,76:81:8b:a0:d8:f4,LAP-RJACKSON7177,U07178,SW083,Gi1/0/23,60
D007179,laptop,Windows,16:1a:4c:ff:17:05,LAP-LALLEN7178,U07179,SW090,Gi1/0/43,40
D007180,laptop,Windows,86:55:a6:1b:a5:5e,LAP-MLOPEZ7179,U07180,SW012,Gi1/0/15,40
D007181,laptop,Windows,36:43:08:dc:9f:31,LAP-LMARTIN7180,U07181,SW080,Gi1/0/40,30
D007182,laptop,Windows,4e:93:26:ce:a3:2d,LAP-EKING7181,U07182,SW028,Gi1/0/28,40
D007183,laptop,Windows,4a:6f:a1:8c:b3:7c,LAP-AROBINSON718,U07183,SW092,Gi1/0/21,10
D007184,laptop,Windows,ae:ca:fb:7e:50:67,LAP-RLOPEZ7183,U07184,SW055,Gi1/0/45,40
D007185,laptop,Windows,b2:68:84:9d:15:8e,LAP-EWALKER7184,U07185,SW094,Gi1/0/13,30
D007186,laptop,Windows,56:c6:f6:33:c5:1e,LAP-IRAMIREZ7185,U07186,SW040,Gi1/0/33,40
D007187,laptop,Windows,ce:7a:8b:f9:da:b5,LAP-ELEE7186,U07187,SW032,Gi1/0/18,60
D007188,laptop,Windows,5e:10:c6:a9:27:1d,LAP-AMOORE7187,U07188,SW086,Gi1/0/46,30
D007189,laptop,Windows,ea:dd:5d:4c:6b:a6,LAP-ANGUYEN7188,U07189,SW036,Gi1/0/27,50
D007190,laptop,Windows,1e:05:81:09:4f:a8,LAP-AWRIGHT7189,U07190,SW081,Gi1/0/28,50
D007191,laptop,Windows,be:b3:74:86:c8:69,LAP-EFLORES7190,U07191,SW007,Gi1/0/16,20
D007192,laptop,Windows,32:5c:b8:19:cc:fc,LAP-ORAMIREZ7191,U07192,SW072,Gi1/0/2,60
D007193,laptop,Windows,aa:3d:6a:45:1b:4c,LAP-CANDERSON719,U07193,SW093,Gi1/0/48,40
D007194,laptop,Windows,16:e1:83:0a:f5:94,LAP-MJONES7193,U07194,SW028,Gi1/0/22,50
D007195,laptop,Windows,da:91:5b:b1:60:a1,LAP-SGARCIA7194,U07195,SW099,Gi1/0/32,10
D007196,laptop,Windows,da:f3:04:88:08:41,LAP-MHILL7195,U07196,SW004,Gi1/0/44,20
D007197,laptop,Windows,9a:bd:31:1f:c8:f7,LAP-MANDERSON719,U07197,SW013,Gi1/0/17,60
D007198,laptop,Windows,ee:ca:e5:47:03:a5,LAP-MJONES7197,U07198,SW032,Gi1/0/2,40
D007199,laptop,Windows,5e:96:85:32:06:30,LAP-HRODRIGUEZ71,U07199,SW032,Gi1/0/38,10
D007200,laptop,Windows,92:e9:73:b6:b8:b7,LAP-ASMITH7199,U07200,SW063,Gi1/0/30,40
D007201,laptop,Windows,4a:8f:85:8a:22:13,LAP-CPEREZ7200,U07201,SW090,Gi1/0/31,60
D007202,laptop,Windows,da:21:7c:e9:d4:f6,LAP-EWHITE7201,U07202,SW011,Gi1/0/19,10
D007203,laptop,Windows,3e:c9:76:86:81:9e,LAP-NTHOMAS7202,U07203,SW078,Gi1/0/44,20
D007204,laptop,Windows,0e:99:af:b3:fc:06,LAP-EROBINSON720,U07204,SW084,Gi1/0/20,30
D007205,laptop,Windows,b6:a5:2f:ac:3a:67,LAP-NMARTIN7204,U07205,SW061,Gi1/0/2,30
D007206,laptop,Windows,d2:d5:f4:53:91:ca,LAP-CHILL7205,U07206,SW099,Gi1/0/28,10
D007207,laptop,Windows,0a:09:7e:60:ac:15,LAP-RWALKER7206,U07207,SW010,Gi1/0/38,20
D007208,laptop,Windows,22:33:3b:fc:77:71,LAP-IBROWN7207,U07208,SW078,Gi1/0/20,40
D007209,laptop,Windows,f6:bf:68:8f:0d:23,LAP-AHERNANDEZ72,U07209,SW041,Gi1/0/22,40
D007210,laptop,Windows,de:44:3a:5e:40:9d,LAP-AWALKER7209,U07210,SW041,Gi1/0/45,10
D007211,laptop,Windows,92:24:ab:ec:53:ff,LAP-CPEREZ7210,U07211,SW063,Gi1/0/29,50
D007212,laptop,Windows,c2:1e:e5:38:15:3f,LAP-HWALKER7211,U07212,SW082,Gi1/0/15,30
D007213,laptop,Windows,d6:6b:9c:74:70:9a,LAP-IWILSON7212,U07213,SW048,Gi1/0/18,60
D007214,laptop,Windows,6e:2c:7e:2d:4b:c5,LAP-EJOHNSON7213,U07214,SW027,Gi1/0/37,60
D007215,laptop,Windows,3a:2b:91:0f:43:b9,LAP-AYOUNG7214,U07215,SW027,Gi1/0/36,40
D007216,laptop,Windows,6a:0a:9c:0f:63:5a,LAP-AYOUNG7215,U07216,SW097,Gi1/0/5,10
D007217,laptop,Windows,ba:9c:da:69:b3:36,LAP-ESANCHEZ7216,U07217,SW041,Gi1/0/38,10
D007218,laptop,Windows,9a:b4:62:c0:4d:25,LAP-LTAYLOR7217,U07218,SW037,Gi1/0/16,20
D007219,laptop,Windows,52:b2:a6:c8:2e:dc,LAP-ASMITH7218,U07219,SW059,Gi1/0/7,30
D007220,laptop,Windows,fe:2c:bd:dd:e6:f2,LAP-HROBINSON721,U07220,SW073,Gi1/0/8,30
D007221,laptop,Windows,5a:15:38:83:93:55,LAP-JCLARK7220,U07221,SW005,Gi1/0/43,50
D007222,laptop,Windows,42:c4:d7:1e:8c:07,LAP-ACLARK7221,U07222,SW004,Gi1/0/11,40
D007223,laptop,Windows,26:26:85:b7:b3:f6,LAP-AMILLER7222,U07223,SW059,Gi1/0/25,20
D007224,laptop,Windows,ca:6c:03:96:8f:80,LAP-EROBINSON722,U07224,SW065,Gi1/0/28,60
D007225,laptop,Windows,0a:9d:94:06:6e:dd,LAP-KLEWIS7224,U07225,SW049,Gi1/0/24,60
D007226,laptop,Windows,f6:9e:c9:81:f1:ec,LAP-AWRIGHT7225,U07226,SW030,Gi1/0/17,40
D007227,laptop,Windows,a2:9c:ca:fe:6c:45,LAP-MTHOMPSON722,U07227,SW081,Gi1/0/2,20
D007228,laptop,Windows,0a:e2:25:8b:b5:b7,LAP-MROBINSON722,U07228,SW011,Gi1/0/3,60
D007229,laptop,Windows,3e:ec:2d:36:70:61,LAP-ITAYLOR7228,U07229,SW066,Gi1/0/24,50
D007230,laptop,Windows,7a:5e:19:8e:d8:10,LAP-ARAMIREZ7229,U07230,SW042,Gi1/0/42,10
D007231,laptop,Windows,32:3f:97:39:89:a8,LAP-CRAMIREZ7230,U07231,SW037,Gi1/0/41,20
D007232,laptop,Windows,2a:40:e8:13:b8:aa,LAP-LYOUNG7231,U07232,SW011,Gi1/0/33,20
D007233,laptop,Windows,36:b1:44:07:21:d7,LAP-LWRIGHT7232,U07233,SW070,Gi1/0/14,40
D007234,laptop,Windows,ea:ed:59:1e:1b:bc,LAP-MSMITH7233,U07234,SW018,Gi1/0/46,60
D007235,laptop,Windows,a2:94:28:ac:d0:be,LAP-PYOUNG7234,U07235,SW056,Gi1/0/19,10
D007236,laptop,Windows,ea:92:43:b9:ef:40,LAP-NYOUNG7235,U07236,SW092,Gi1/0/39,10
D007237,laptop,Windows,ce:11:39:8b:d6:a6,LAP-APEREZ7236,U07237,SW078,Gi1/0/7,50
D007238,laptop,Windows,36:a3:f0:d9:1a:da,LAP-LLEE7237,U07238,SW008,Gi1/0/27,30
D007239,laptop,Windows,62:b2:d2:ae:ee:19,LAP-TLEWIS7238,U07239,SW099,Gi1/0/11,10
D007240,laptop,Windows,2e:cf:f9:97:ed:74,LAP-MJACKSON7239,U07240,SW064,Gi1/0/23,30
D007241,laptop,Windows,8e:76:ac:68:5f:ea,LAP-KTAYLOR7240,U07241,SW086,Gi1/0/38,10
D007242,laptop,Windows,e6:c7:de:09:3f:9c,LAP-MALLEN7241,U07242,SW007,Gi1/0/46,60
D007243,laptop,Windows,62:9b:d9:64:20:53,LAP-EYOUNG7242,U07243,SW094,Gi1/0/4,60
D007244,laptop,Windows,1a:71:bc:f0:75:8e,LAP-RRODRIGUEZ72,U07244,SW075,Gi1/0/21,30
D007245,laptop,Windows,86:19:bf:9f:3c:88,LAP-MKING7244,U07245,SW091,Gi1/0/4,50
D007246,laptop,Windows,56:5c:37:55:ca:26,LAP-LWILSON7245,U07246,SW099,Gi1/0/27,60
D007247,laptop,Windows,66:b6:f9:e5:f0:0e,LAP-HGARCIA7246,U07247,SW087,Gi1/0/48,10
D007248,laptop,Windows,d2:4c:c3:ec:6a:29,LAP-RSCOTT7247,U07248,SW042,Gi1/0/17,40
D007249,laptop,Windows,6e:71:7b:40:1c:ec,LAP-RMARTINEZ724,U07249,SW087,Gi1/0/19,20
D007250,laptop,Windows,6a:de:43:1e:df:2a,LAP-HRODRIGUEZ72,U07250,SW098,Gi1/0/14,20
D007251,laptop,Windows,1a:9f:80:b2:fe:4a,LAP-DHERNANDEZ72,U07251,SW093,Gi1/0/41,40
D007252,laptop,Windows,f2:69:46:ad:82:9b,LAP-DMARTIN7251,U07252,SW066,Gi1/0/41,10
D007253,laptop,Windows,52:dd:fb:b9:bf:26,LAP-DMILLER7252,U07253,SW097,Gi1/0/39,60
D007254,laptop,Windows,ee:38:59:f8:63:65,LAP-AMILLER7253,U07254,SW062,Gi1/0/12,30
D007255,laptop,Windows,4e:16:71:ca:5e:02,LAP-HTHOMAS7254,U07255,SW043,Gi1/0/11,60
D007256,laptop,Windows,8e:fb:f5:f5:5e:da,LAP-CRODRIGUEZ72,U07256,SW017,Gi1/0/7,10
D007257,laptop,Windows,8e:d0:55:4d:ed:c0,LAP-RDAVIS7256,U07257,SW046,Gi1/0/10,50
D007258,laptop,Windows,ba:3c:26:a2:b8:f2,LAP-RTORRES7257,U07258,SW097,Gi1/0/35,30
D007259,laptop,Windows,42:2e:cf:af:fc:bb,LAP-AWHITE7258,U07259,SW012,Gi1/0/27,50
D007260,laptop,Windows,8e:31:1b:93:a7:a5,LAP-HSMITH7259,U07260,SW088,Gi1/0/41,40
D007261,laptop,Windows,86:48:1e:52:74:87,LAP-QJONES7260,U07261,SW066,Gi1/0/32,40
D007262,laptop,Windows,16:28:3f:3e:01:2a,LAP-SALLEN7261,U07262,SW013,Gi1/0/45,40
D007263,laptop,Windows,c6:f2:d5:60:fc:ad,LAP-MHERNANDEZ72,U07263,SW023,Gi1/0/3,30
D007264,laptop,Windows,e6:3c:ff:48:f7:c8,LAP-PMILLER7263,U07264,SW005,Gi1/0/33,30
D007265,laptop,Windows,c2:76:38:28:39:47,LAP-CCLARK7264,U07265,SW078,Gi1/0/6,60
D007266,laptop,Windows,ee:2f:c3:ae:f4:9f,LAP-EKING7265,U07266,SW036,Gi1/0/17,60
D007267,laptop,Windows,be:e2:29:6f:b6:83,LAP-TTHOMAS7266,U07267,SW018,Gi1/0/22,40
D007268,laptop,Windows,5a:33:94:f0:b2:11,LAP-SROBINSON726,U07268,SW015,Gi1/0/25,10
D007269,laptop,Windows,82:38:cb:15:b3:99,LAP-ATAYLOR7268,U07269,SW050,Gi1/0/11,10
D007270,laptop,Windows,96:4a:1d:26:34:44,LAP-AJONES7269,U07270,SW034,Gi1/0/9,60
D007271,laptop,Windows,5e:d2:a6:94:7a:a0,LAP-KYOUNG7270,U07271,SW093,Gi1/0/8,20
D007272,laptop,Windows,aa:ad:1f:2a:66:2a,LAP-ATORRES7271,U07272,SW097,Gi1/0/11,50
D007273,laptop,Windows,ee:c7:ba:6d:15:5f,LAP-QFLORES7272,U07273,SW020,Gi1/0/34,50
D007274,laptop,Windows,66:77:e9:f9:f9:27,LAP-AJONES7273,U07274,SW088,Gi1/0/44,50
D007275,laptop,Windows,02:42:1c:7d:86:45,LAP-ETHOMPSON727,U07275,SW007,Gi1/0/17,20
D007276,laptop,Windows,3e:10:75:71:c8:4f,LAP-PHARRIS7275,U07276,SW043,Gi1/0/41,40
D007277,laptop,Windows,72:fd:b6:ba:9f:b2,LAP-LBROWN7276,U07277,SW061,Gi1/0/40,30
D007278,laptop,Windows,a2:3e:e8:87:40:b4,LAP-LHILL7277,U07278,SW028,Gi1/0/14,20
D007279,laptop,Windows,da:a4:51:1b:cd:7b,LAP-HJONES7278,U07279,SW066,Gi1/0/10,50
D007280,laptop,Windows,26:76:45:e5:ef:e6,LAP-RHERNANDEZ72,U07280,SW061,Gi1/0/19,50
D007281,laptop,Windows,d2:8e:1a:87:6f:4d,LAP-EHILL7280,U07281,SW095,Gi1/0/6,40
D007282,laptop,Windows,02:d1:aa:f0:90:3d,LAP-STHOMPSON728,U07282,SW095,Gi1/0/47,60
D007283,laptop,Windows,ae:34:81:2f:cc:08,LAP-ERAMIREZ7282,U07283,SW084,Gi1/0/39,40
D007284,laptop,Windows,3e:7c:bd:de:75:3f,LAP-EMARTIN7283,U07284,SW082,Gi1/0/19,50
D007285,laptop,Windows,8e:f6:85:ba:db:b4,LAP-EWALKER7284,U07285,SW035,Gi1/0/25,50
D007286,laptop,Windows,1a:5a:5f:29:83:c5,LAP-HBROWN7285,U07286,SW090,Gi1/0/16,60
D007287,laptop,Windows,e6:7c:f8:08:01:ac,LAP-ARAMIREZ7286,U07287,SW036,Gi1/0/1,40
D007288,laptop,Windows,2a:57:1a:50:2c:3e,LAP-RWILLIAMS728,U07288,SW079,Gi1/0/10,10
D007289,laptop,Windows,6a:26:c9:ad:36:79,LAP-KDAVIS7288,U07289,SW048,Gi1/0/3,60
D007290,laptop,Windows,be:34:40:3e:8a:7c,LAP-KLEE7289,U07290,SW050,Gi1/0/20,60
D007291,laptop,Windows,72:5f:38:5c:a3:1c,LAP-SMOORE7290,U07291,SW083,Gi1/0/21,50
D007292,laptop,Windows,46:bd:e7:d9:b7:5e,LAP-OMILLER7291,U07292,SW014,Gi1/0/18,60
D007293,laptop,Windows,36:00:d7:b0:89:50,LAP-TYOUNG7292,U07293,SW088,Gi1/0/33,20
D007294,laptop,Windows,da:16:6a:60:17:c0,LAP-EGONZALEZ729,U07294,SW084,Gi1/0/36,60
D007295,laptop,Windows,76:d1:8e:a3:03:cc,LAP-MWRIGHT7294,U07295,SW046,Gi1/0/27,10
D007296,laptop,Windows,36:2a:34:2d:d8:1b,LAP-MSMITH7295,U07296,SW069,Gi1/0/17,40
