device_id,mac,ip,vlan,switch_id,interface,lease_start,lease_end,assignment_type
D005395,9a:a3:00:d5:52:d2,10.7.40.229,40,SW040,Gi1/0/22,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D005396,72:21:20:f5:bb:b7,10.2.60.160,60,SW083,Gi1/0/33,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D005397,d2:6b:3a:85:0f:7f,10.10.30.44,30,SW064,Gi1/0/27,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D005398,82:ba:89:0e:a1:ab,10.7.60.127,60,SW008,Gi1/0/9,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D005399,12:e9:43:18:6c:54,10.9.30.240,30,SW037,Gi1/0/4,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D005400,02:21:18:10:33:56,10.9.30.160,30,SW090,Gi1/0/5,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D005401,5a:83:e4:ee:cc:6e,10.8.30.135,30,SW025,Gi1/0/39,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D005402,d6:ef:c6:6b:40:c3,10.3.60.67,60,SW097,Gi1/0/42,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D005403,aa:40:5f:3d:96:1c,10.9.50.98,50,SW084,Gi1/0/25,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D005404,9e:f3:6a:cf:a6:b7,10.2.40.208,40,SW100,Gi1/0/28,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D005405,a2:36:9b:4c:09:12,10.5.30.214,30,SW082,Gi1/0/45,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D005406,0e:b6:10:49:f5:6e,10.8.10.116,10,SW013,Gi1/0/47,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D005407,ee:8c:70:7a:d2:cc,10.9.60.143,60,SW019,Gi1/0/35,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D005408,76:3d:01:bf:af:a4,10.9.10.172,10,SW048,Gi1/0/25,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D005409,be:ac:16:46:04:a2,10.1.50.243,50,SW036,Gi1/0/22,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D005410,52:ec:46:82:31:25,10.3.40.56,40,SW096,Gi1/0/29,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D005411,4a:03:6e:40:23:77,10.1.50.25,50,SW087,Gi1/0/36,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D005412,0e:20:fe:79:a7:3d,10.6.60.21,60,SW079,Gi1/0/48,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D005413,6e:87:b8:ab:f3:c1,10.3.20.140,20,SW096,Gi1/0/32,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D005414,1a:f2:1c:70:2d:28,10.1.10.95,10,SW007,Gi1/0/35,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D005415,86:15:0e:39:d8:cd,10.2.30.35,30,SW074,Gi1/0/2,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D005416,2a:22:b5:88:d9:ce,10.9.40.112,40,SW090,Gi1/0/18,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D005417,2e:9c:da:88:37:ba,10.7.10.157,10,SW099,Gi1/0/14,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D005418,22:5d:ce:37:39:b4,10.1.50.113,50,SW087,Gi1/0/40,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D005419,76:4a:b1:15:5c:87,10.2.40.175,40,SW083,Gi1/0/13,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D005420,2e:c7:56:02:4c:18,10.10.60.67,60,SW081,Gi1/0/15,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D005421,ae:8b:8a:94:8e:93,10.8.20.246,20,SW013,Gi1/0/32,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D005422,06:08:66:87:99:33,10.7.60.122,60,SW040,Gi1/0/26,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D005423,22:e4:ef:9f:5a:35,10.5.30.129,30,SW091,Gi1/0/20,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D005424,be:92:c7:a4:9f:72,10.5.10.131,10,SW065,Gi1/0/12,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D005425,1a:41:34:a0:b5:c2,10.8.60.235,60,SW025,Gi1/0/44,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D005426,2e:d6:4c:ac:12:42,10.7.10.78,10,SW075,Gi1/0/48,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D005427,da:e3:e9:f8:2a:fd,10.5.50.129,50,SW005,Gi1/0/4,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D005428,fe:24:dd:33:71:fa,10.3.20.89,20,SW039,Gi1/0/45,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D005429,c6:71:f7:ec:87:29,10.6.50.152,50,SW079,Gi1/0/40,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D005430,8e:6d:4c:fe:8f:18,10.10.20.144,20,SW081,Gi1/0/42,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D005431,76:a8:25:68:59:5c,10.8.10.232,10,SW050,Gi1/0/22,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D005432,f6:46:0d:e0:54:94,10.5.60.20,60,SW027,Gi1/0/20,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D005433,12:32:40:3b:2e:2d,10.7.30.188,30,SW049,Gi1/0/30,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D005434,4e:11:89:15:59:e4,10.2.40.19,40,SW018,Gi1/0/35,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D005435,2e:9b:c3:dd:41:68,10.9.10.146,10,SW095,Gi1/0/45,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D005436,82:80:41:9d:ec:d9,10.4.60.113,60,SW088,Gi1/0/13,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D005437,52:64:e2:f4:1e:8c,10.7.40.31,40,SW075,Gi1/0/47,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D005438,8e:eb:f7:2c:06:d4,10.9.30.25,30,SW035,Gi1/0/19,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D005439,82:0c:3a:0b:2c:3c,10.8.60.200,60,SW014,Gi1/0/32,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D005440,3e:c1:26:1f:32:eb,10.1.30.189,30,SW007,Gi1/0/39,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D005441,b2:6b:41:2d:47:3e,10.9.20.152,20,SW038,Gi1/0/32,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D005442,fa:10:7c:91:27:58,10.8.20.150,20,SW086,Gi1/0/3,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D005443,46:22:ce:d2:67:3d,10.9.40.32,40,SW037,Gi1/0/43,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D005444,fe:d1:a1:41:8c:95,10.5.30.16,30,SW082,Gi1/0/3,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D005445,5e:ac:c8:fb:c8:5e,10.2.40.205,40,SW018,Gi1/0/26,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D005446,e2:29:c1:6a:bf:e0,10.2.50.89,50,SW083,Gi1/0/32,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D005447,8e:fd:e8:de:c2:23,10.3.40.198,40,SW009,Gi1/0/13,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D005448,ca:f2:38:90:c4:4a,10.9.50.31,50,SW035,Gi1/0/38,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D005449,5a:44:50:a4:ff:93,10.8.40.169,40,SW015,Gi1/0/29,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D005450,9e:46:88:e9:99:7b,10.4.50.227,50,SW063,Gi1/0/19,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D005451,96:76:e1:f5:4f:ca,10.9.50.100,50,SW019,Gi1/0/8,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D005452,c6:83:3c:00:d8:c4,10.5.50.84,50,SW004,Gi1/0/33,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D005453,06:b8:5f:75:07:97,10.3.40.189,40,SW032,Gi1/0/5,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D005454,22:00:9e:95:a5:27,10.8.10.101,10,SW002,Gi1/0/44,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D005455,ee:3d:1a:ac:89:6c,10.9.60.88,60,SW038,Gi1/0/6,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D005456,46:4e:f0:28:e0:4f,10.8.20.198,20,SW025,Gi1/0/5,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D005457,9e:c1:22:17:8e:b4,10.9.50.173,50,SW095,Gi1/0/10,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D005458,2e:d2:f7:e0:ab:16,10.5.40.61,40,SW055,Gi1/0/40,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D005459,3e:95:98:89:ac:62,10.8.40.117,40,SW043,Gi1/0/41,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D005460,d6:4f:1d:09:07:e8,10.4.30.59,30,SW063,Gi1/0/28,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D005461,46:39:87:aa:cf:2b,10.8.30.127,30,SW013,Gi1/0/39,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D005462,7e:11:5b:1a:1c:9d,10.8.10.203,10,SW013,Gi1/0/21,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D005463,32:f2:63:2a:a5:f8,10.8.20.165,20,SW015,Gi1/0/48,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D005464,3a:8f:69:27:53:3e,10.9.10.137,10,SW090,Gi1/0/3,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D005465,92:06:ba:bf:9e:04,10.3.60.84,60,SW078,Gi1/0/30,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D005466,22:79:40:84:35:6c,10.3.60.71,60,SW097,Gi1/0/19,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D005467,b2:b0:d8:e0:c7:96,10.9.10.160,10,SW084,Gi1/0/18,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D005468,2e:71:08:e5:2f:3c,10.10.60.47,60,SW012,Gi1/0/39,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D005469,b2:da:9c:84:bd:5d,10.6.50.223,50,SW017,Gi1/0/37,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D005470,52:cf:e0:13:0c:11,10.9.20.199,20,SW084,Gi1/0/27,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D005471,b2:3a:4c:48:67:c6,10.1.10.193,10,SW056,Gi1/0/42,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D005472,ea:94:45:34:cb:3d,10.10.40.58,40,SW064,Gi1/0/9,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D005473,ee:af:0f:c0:23:e2,10.2.10.92,10,SW023,Gi1/0/4,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D005474,8a:0e:24:11:7e:43,10.8.10.127,10,SW050,Gi1/0/12,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D005475,42:db:90:96:14:15,10.9.10.207,10,SW093,Gi1/0/5,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D005476,d6:da:79:32:6e:5a,10.7.10.55,10,SW049,Gi1/0/41,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D005477,72:c1:26:44:b4:49,10.5.10.209,10,SW073,Gi1/0/25,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D005478,6a:ed:bf:f5:61:83,10.3.30.100,30,SW078,Gi1/0/21,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D005479,62:77:da:33:be:8c,10.4.50.221,50,SW094,Gi1/0/24,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D005480,de:df:37:31:52:07,10.5.20.30,20,SW020,Gi1/0/5,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D005481,66:fe:f5:bc:d1:ac,10.9.20.189,20,SW093,Gi1/0/32,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D005482,e6:e7:4f:16:7d:93,10.4.60.12,60,SW063,Gi1/0/47,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D005483,a6:30:3e:ea:80:53,10.8.30.89,30,SW086,Gi1/0/7,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D005484,6a:9f:4a:8e:fa:98,10.8.10.148,10,SW025,Gi1/0/13,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D005485,16:fd:df:1b:75:42,10.10.40.191,40,SW012,Gi1/0/38,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D005486,ae:2d:24:b9:06:b3,10.3.40.146,40,SW009,Gi1/0/39,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D005487,ba:d8:89:ae:f1:2a,10.9.30.95,30,SW038,Gi1/0/14,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D005488,a6:9c:82:a9:87:35,10.6.60.55,60,SW057,Gi1/0/1,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D005489,5a:09:a4:15:ea:f3,10.5.50.95,50,SW030,Gi1/0/35,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D005490,d2:15:52:b4:d2:1f,10.5.10.57,10,SW027,Gi1/0/13,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D005491,9a:5b:d7:37:d9:d0,10.9.30.19,30,SW084,Gi1/0/39,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D005492,92:f8:e6:f7:a5:c7,10.3.40.195,40,SW078,Gi1/0/17,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D005493,0a:b7:98:2d:e6:39,10.5.40.246,40,SW065,Gi1/0/47,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D005494,9e:4e:91:61:51:e5,10.1.30.117,30,SW069,Gi1/0/42,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D005495,72:d6:16:73:9c:0c,10.1.30.91,30,SW087,Gi1/0/4,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D005496,9e:46:9c:83:0b:54,10.6.20.154,20,SW021,Gi1/0/36,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D005497,46:37:68:65:d9:1f,10.3.40.10,40,SW096,Gi1/0/35,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D005498,fe:8a:d0:8b:34:8e,10.4.20.77,20,SW088,Gi1/0/15,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D005499,1e:8a:4e:88:3d:e7,10.9.30.118,30,SW035,Gi1/0/45,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D005500,3a:a0:ff:26:0d:4c,10.9.50.150,50,SW035,Gi1/0/38,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D005501,5a:73:6e:7f:7a:c4,10.2.60.81,60,SW018,Gi1/0/13,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D005502,56:d4:22:36:33:59,10.2.30.110,30,SW074,Gi1/0/39,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D005503,12:96:83:fb:f3:f9,10.5.20.66,20,SW031,Gi1/0/35,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D005504,aa:7f:c2:92:3a:60,10.5.10.75,10,SW027,Gi1/0/25,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D005505,26:3f:60:b3:0b:c7,10.5.60.90,60,SW070,Gi1/0/43,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D005506,32:64:39:ea:7f:65,10.9.30.142,30,SW019,Gi1/0/25,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D005507,da:be:e5:5f:ce:3c,10.10.20.229,20,SW012,Gi1/0/13,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D005508,96:8b:62:ec:b2:0a,10.4.50.26,50,SW088,Gi1/0/25,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D005509,86:7f:11:61:f8:6d,10.9.30.57,30,SW006,Gi1/0/24,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D005510,aa:c4:b4:14:76:54,10.4.50.40,50,SW094,Gi1/0/9,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D005511,32:52:fe:89:46:60,10.2.10.50,10,SW072,Gi1/0/28,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D005512,7e:4c:bd:fc:04:f1,10.1.60.116,60,SW036,Gi1/0/40,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D005513,6a:0c:55:39:03:b8,10.8.20.237,20,SW059,Gi1/0/43,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D005514,fa:c6:8c:d3:c1:c2,10.3.50.83,50,SW032,Gi1/0/35,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D005515,46:8a:e6:67:bf:a3,10.7.20.180,20,SW040,Gi1/0/24,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D005516,e2:fb:cf:b1:8c:fc,10.2.20.203,20,SW074,Gi1/0/41,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D005517,86:23:6c:07:33:20,10.9.30.55,30,SW093,Gi1/0/45,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D005518,92:91:c5:2b:31:32,10.2.10.57,10,SW023,Gi1/0/40,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D005519,3a:8b:99:ff:44:13,10.5.40.179,40,SW055,Gi1/0/39,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D005520,da:f6:03:69:4f:6c,10.9.30.42,30,SW090,Gi1/0/38,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D005521,5a:94:7e:57:cb:c3,10.5.10.207,10,SW004,Gi1/0/24,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D005522,9a:d1:ae:d5:93:63,10.8.30.26,30,SW002,Gi1/0/38,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D005523,86:06:15:bb:a9:41,10.10.40.150,40,SW064,Gi1/0/19,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D005524,ba:a9:34:65:bc:48,10.8.40.205,40,SW014,Gi1/0/46,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D005525,96:93:49:5a:83:ef,10.2.10.235,10,SW100,Gi1/0/43,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D005526,c6:ee:f5:9d:21:7e,10.10.50.216,50,SW012,Gi1/0/30,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D005527,da:86:e3:6a:41:8e,10.3.20.164,20,SW078,Gi1/0/35,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D005528,96:e6:21:78:7e:92,10.3.20.226,20,SW032,Gi1/0/40,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D005529,fa:ab:95:90:03:44,10.4.60.133,60,SW094,Gi1/0/28,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D005530,8a:63:40:ac:b8:aa,10.9.60.222,60,SW090,Gi1/0/39,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D005531,5a:a6:4c:0b:4b:cd,10.5.10.247,10,SW082,Gi1/0/36,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D005532,92:37:d2:2d:f1:d1,10.4.30.219,30,SW066,Gi1/0/13,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D005533,86:8a:ee:42:ca:88,10.6.20.172,20,SW021,Gi1/0/8,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D005534,f6:fb:0b:1e:3d:e4,10.6.50.243,50,SW011,Gi1/0/28,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D005535,36:83:b3:61:a0:ad,10.8.40.249,40,SW025,Gi1/0/1,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D005536,e6:ea:0c:65:10:b7,10.3.30.105,30,SW009,Gi1/0/36,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D005537,96:2f:96:ce:01:3a,10.10.50.81,50,SW081,Gi1/0/33,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D005538,56:78:dd:ab:3f:1f,10.5.50.167,50,SW030,Gi1/0/5,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D005539,de:8c:f0:8b:59:58,10.8.60.126,60,SW043,Gi1/0/15,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D005540,8a:d1:d2:82:29:17,10.10.60.20,60,SW064,Gi1/0/26,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D005541,ba:1b:ec:04:f7:30,10.2.30.83,30,SW074,Gi1/0/35,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D005542,26:d2:ee:ca:b7:98,10.8.10.217,10,SW062,Gi1/0/1,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D005543,aa:4c:9b:85:41:fe,10.5.60.224,60,SW076,Gi1/0/27,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D005544,de:ac:62:72:2e:af,10.10.30.44,30,SW012,Gi1/0/12,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D005545,0e:b9:28:6d:2b:fe,10.9.60.176,60,SW028,Gi1/0/20,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D005546,52:9c:c0:bb:ad:7a,10.6.50.173,50,SW079,Gi1/0/24,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D005547,e6:4f:f8:34:1a:d6,10.7.40.198,40,SW075,Gi1/0/10,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D005548,ea:bd:be:ea:3e:60,10.5.60.88,60,SW065,Gi1/0/15,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D005549,e6:a2:16:e5:a1:f4,10.3.50.193,50,SW096,Gi1/0/20,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D005550,aa:65:16:71:78:30,10.7.40.151,40,SW099,Gi1/0/38,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D005551,1e:f6:0f:d4:ac:bb,10.3.40.50,40,SW009,Gi1/0/14,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D005552,72:23:3e:bb:ac:fc,10.6.20.200,20,SW057,Gi1/0/31,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D005553,1e:29:47:a1:42:3f,10.9.20.242,20,SW093,Gi1/0/18,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D005554,4e:7b:9f:0f:13:3b,10.6.40.132,40,SW034,Gi1/0/13,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D005555,1e:e1:a5:33:ef:b5,10.1.30.37,30,SW007,Gi1/0/6,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D005556,ba:31:61:15:40:d5,10.10.40.238,40,SW012,Gi1/0/1,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D005557,16:02:18:34:9d:da,10.7.50.46,50,SW075,Gi1/0/17,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D005558,22:09:36:03:64:32,10.4.10.84,10,SW094,Gi1/0/13,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D005559,aa:b8:35:9c:ad:69,10.2.10.78,10,SW074,Gi1/0/37,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D005560,26:7a:f0:ec:7d:5f,10.9.40.144,40,SW006,Gi1/0/25,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D005561,66:42:e2:f6:66:a9,10.2.60.69,60,SW041,Gi1/0/3,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D005562,ee:57:08:65:fc:d3,10.9.40.215,40,SW035,Gi1/0/37,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D005563,b6:f5:c9:1f:9a:0a,10.9.50.88,50,SW093,Gi1/0/20,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D005564,1a:8b:48:bf:87:21,10.5.20.142,20,SW055,Gi1/0/29,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D005565,fa:3e:c7:14:ee:65,10.2.20.47,20,SW023,Gi1/0/7,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
